State,Year,Quarter,District,Count,Amount
kerala,2021,1,wayanad district,108,81848.0
kerala,2021,1,alappuzha district,344,310645.0
kerala,2021,1,kozhikode district,598,503468.0
kerala,2021,1,kollam district,383,364847.0
kerala,2021,1,thrissur district,524,503132.0
kerala,2021,1,palakkad district,346,300887.0
kerala,2021,1,kannur district,422,374238.0
kerala,2021,1,kottayam district,260,224292.0
kerala,2021,1,ernakulam district,1252,1016580.0
kerala,2021,1,idukki district,136,141930.0
kerala,2021,2,thiruvananthapuram district,1176,1162796.0
kerala,2021,2,kasaragod district,253,295694.0
kerala,2021,2,malappuram district,849,939169.0
kerala,2021,2,pathanamthitta district,242,285612.0
kerala,2021,2,wayanad district,169,174912.0
kerala,2021,2,alappuzha district,499,499709.0
kerala,2021,2,kozhikode district,1092,1095684.0
kerala,2021,2,kollam district,669,747935.0
kerala,2021,2,thrissur district,820,831809.0
kerala,2021,2,palakkad district,551,550644.0
kerala,2021,2,kannur district,541,605434.0
kerala,2021,2,kottayam district,484,503168.0
kerala,2021,2,ernakulam district,1939,1728254.0
kerala,2021,2,idukki district,246,255768.0
kerala,2021,4,thiruvananthapuram district,2400,3779310.0
kerala,2021,4,kasaragod district,615,1112685.0
kerala,2021,4,malappuram district,1926,3110462.0
kerala,2021,4,pathanamthitta district,534,1012213.0
kerala,2021,4,wayanad district,427,722867.0
kerala,2021,4,alappuzha district,1251,1905411.0
kerala,2021,4,kozhikode district,1871,2956875.0
kerala,2021,4,kollam district,1486,2426845.0
kerala,2021,4,thrissur district,1466,2429009.0
kerala,2021,4,palakkad district,1054,1728168.0
kerala,2021,4,kannur district,1255,2260422.0
kerala,2021,4,kottayam district,971,1683696.0
kerala,2021,4,ernakulam district,3397,4987028.0
kerala,2021,4,idukki district,546,1145328.0
kerala,2021,3,thiruvananthapuram district,1273,1437314.0
kerala,2021,3,kasaragod district,362,454906.0
kerala,2021,3,malappuram district,1102,1488543.0
kerala,2021,3,pathanamthitta district,282,368122.0
kerala,2021,3,wayanad district,240,324202.0
kerala,2021,3,alappuzha district,629,875110.0
kerala,2021,3,kozhikode district,1188,1366856.0
kerala,2021,3,kollam district,836,1078023.0
kerala,2021,3,thrissur district,878,954447.0
kerala,2021,3,palakkad district,622,741332.0
kerala,2021,3,kannur district,745,940147.0
kerala,2021,3,kottayam district,495,759525.0
kerala,2021,3,ernakulam district,2041,2178118.0
kerala,2021,3,idukki district,233,289001.0
kerala,2022,1,thiruvananthapuram district,4746,7815682.0
kerala,2022,1,kasaragod district,1085,1979588.0
kerala,2022,1,malappuram district,3827,6416876.0
kerala,2022,1,pathanamthitta district,1091,2069233.0
kerala,2022,1,wayanad district,784,1474070.0
kerala,2022,1,alappuzha district,2604,4460572.0
kerala,2022,1,kozhikode district,3868,6125227.0
kerala,2022,1,kollam district,2669,4851946.0
kerala,2022,1,thrissur district,2870,5275331.0
kerala,2022,1,palakkad district,1948,3521858.0
kerala,2022,1,kannur district,2359,4239885.0
kerala,2022,1,kottayam district,1758,3443412.0
kerala,2022,1,ernakulam district,6248,10184076.0
kerala,2022,1,idukki district,1253,2314434.0
kerala,2022,2,thiruvananthapuram district,4817,8023082.0
kerala,2022,2,kasaragod district,980,1750338.0
kerala,2022,2,malappuram district,3544,5780272.0
kerala,2022,2,pathanamthitta district,998,1902000.0
kerala,2022,2,wayanad district,806,1484844.0
kerala,2022,2,alappuzha district,2379,4025340.0
kerala,2022,2,kozhikode district,3897,5800476.0
kerala,2022,2,kollam district,2716,4729038.0
kerala,2022,2,thrissur district,2754,4617095.0
kerala,2022,2,palakkad district,1776,3088235.0
kerala,2022,2,kannur district,1939,3244289.0
kerala,2022,2,kottayam district,1812,3448007.0
kerala,2022,2,ernakulam district,6138,9888302.0
kerala,2022,2,idukki district,1111,2138885.0
kerala,2022,4,thiruvananthapuram district,7869,12164492.0
kerala,2022,4,kasaragod district,1731,2805951.0
kerala,2022,4,malappuram district,7505,11502962.0
kerala,2022,4,pathanamthitta district,1746,3324981.0
kerala,2022,4,wayanad district,1538,2530600.0
kerala,2022,4,alappuzha district,4318,6745436.0
kerala,2022,4,kozhikode district,7244,10442297.0
kerala,2022,4,kollam district,4693,7758609.0
kerala,2022,4,thrissur district,4917,7803369.0
kerala,2022,4,palakkad district,3392,5656594.0
kerala,2022,4,kannur district,4187,6703769.0
kerala,2022,4,kottayam district,3274,5790023.0
kerala,2022,4,ernakulam district,11176,16851440.0
kerala,2022,4,idukki district,1973,3902474.0
kerala,2022,3,thiruvananthapuram district,6698,10159821.0
kerala,2022,3,kasaragod district,1538,2512390.0
kerala,2022,3,malappuram district,6383,9700344.0
kerala,2022,3,pathanamthitta district,1360,2380207.0
kerala,2022,3,wayanad district,1276,2256414.0
kerala,2022,3,alappuzha district,3587,5666299.0
kerala,2022,3,kozhikode district,5994,8478215.0
kerala,2022,3,kollam district,4338,6942000.0
kerala,2022,3,thrissur district,4110,6792045.0
kerala,2022,3,palakkad district,2724,4339674.0
kerala,2022,3,kannur district,3232,5087161.0
kerala,2022,3,kottayam district,2773,4730938.0
kerala,2022,3,ernakulam district,9029,13521423.0
kerala,2022,3,idukki district,1545,2823993.0
kerala,2023,1,thiruvananthapuram district,7752,12363104.0
kerala,2023,1,kasaragod district,1646,2670439.0
kerala,2023,1,malappuram district,6783,10793744.0
kerala,2023,1,pathanamthitta district,1429,2617192.0
kerala,2023,1,wayanad district,1558,2786373.0
kerala,2023,1,alappuzha district,3784,6192453.0
kerala,2023,1,kozhikode district,7222,10547486.0
kerala,2023,1,kollam district,4033,7015862.0
kerala,2023,1,thrissur district,4850,8185241.0
kerala,2023,1,palakkad district,3265,5417839.0
kerala,2023,1,kannur district,3939,6481421.0
kerala,2023,1,kottayam district,2921,5189859.0
kerala,2023,1,ernakulam district,11073,17476806.0
kerala,2023,1,idukki district,2122,4049009.0
kerala,2023,2,thiruvananthapuram district,8224,13258692.0
kerala,2023,2,kasaragod district,1471,2514068.0
kerala,2023,2,malappuram district,6853,11078937.0
kerala,2023,2,pathanamthitta district,1551,2796657.0
kerala,2023,2,wayanad district,1456,2786628.0
kerala,2023,2,alappuzha district,3850,6362914.0
kerala,2023,2,kozhikode district,6883,10038088.0
kerala,2023,2,kollam district,4308,7112761.0
kerala,2023,2,thrissur district,4489,7646887.0
kerala,2023,2,palakkad district,3314,5694122.0
kerala,2023,2,kannur district,3529,6134872.0
kerala,2023,2,kottayam district,2740,5078782.0
kerala,2023,2,ernakulam district,10598,16600162.0
kerala,2023,2,idukki district,1766,3517034.0
kerala,2023,4,thiruvananthapuram district,9139,15383409.0
kerala,2023,4,kasaragod district,1870,3206752.0
kerala,2023,4,malappuram district,8241,13268920.0
kerala,2023,4,pathanamthitta district,1740,3464937.0
kerala,2023,4,wayanad district,1850,3200707.0
kerala,2023,4,alappuzha district,4462,6988333.0
kerala,2023,4,kozhikode district,8030,12236953.0
kerala,2023,4,kollam district,4970,8676874.0
kerala,2023,4,thrissur district,5464,9203305.0
kerala,2023,4,palakkad district,3922,6534162.0
kerala,2023,4,kannur district,4667,7783755.0
kerala,2023,4,kottayam district,3639,6485056.0
kerala,2023,4,ernakulam district,13336,21283249.0
kerala,2023,4,idukki district,2213,4188634.0
kerala,2023,3,thiruvananthapuram district,8669,14060287.0
kerala,2023,3,kasaragod district,1623,2621233.0
kerala,2023,3,malappuram district,7289,12049224.0
kerala,2023,3,pathanamthitta district,1558,2864862.0
kerala,2023,3,wayanad district,1501,2831532.0
kerala,2023,3,alappuzha district,4253,7176797.0
kerala,2023,3,kozhikode district,7048,10419378.0
kerala,2023,3,kollam district,4958,8529815.0
kerala,2023,3,thrissur district,4879,8384934.0
kerala,2023,3,palakkad district,3489,5893459.0
kerala,2023,3,kannur district,3626,6232084.0
kerala,2023,3,kottayam district,3260,6030230.0
kerala,2023,3,ernakulam district,12004,19154183.0
kerala,2023,3,idukki district,1902,3773564.0
puducherry,2020,2,karaikal district,1,708.0
puducherry,2020,2,puducherry district,98,18574.0
puducherry,2020,2,yanam district,12,2687.0
puducherry,2020,2,mahe district,1,282.0
puducherry,2020,4,karaikal district,21,21295.0
puducherry,2020,4,puducherry district,202,165945.0
puducherry,2020,4,yanam district,7,5973.0
puducherry,2020,4,mahe district,4,4742.0
puducherry,2020,3,karaikal district,14,5445.0
puducherry,2020,3,puducherry district,143,40754.0
puducherry,2020,3,yanam district,25,6919.0
puducherry,2020,3,mahe district,9,5281.0
puducherry,2021,1,karaikal district,73,87255.0
puducherry,2021,1,puducherry district,283,254440.0
puducherry,2021,1,yanam district,8,3551.0
puducherry,2021,1,mahe district,8,6581.0
puducherry,2021,2,karaikal district,45,53202.0
puducherry,2021,2,puducherry district,455,432658.0
puducherry,2021,2,yanam district,21,10606.0
puducherry,2021,2,mahe district,5,11811.0
puducherry,2021,4,karaikal district,54,84570.0
puducherry,2021,4,puducherry district,685,767854.0
puducherry,2021,4,yanam district,25,60936.0
puducherry,2021,4,mahe district,22,33247.0
puducherry,2021,3,karaikal district,45,61640.0
puducherry,2021,3,puducherry district,494,464835.0
puducherry,2021,3,yanam district,6,4389.0
puducherry,2021,3,mahe district,16,25578.0
puducherry,2022,1,karaikal district,113,163884.0
puducherry,2022,1,puducherry district,1026,1416491.0
puducherry,2022,1,yanam district,29,31144.0
puducherry,2022,1,mahe district,31,51885.0
puducherry,2022,2,karaikal district,107,163314.0
puducherry,2022,2,puducherry district,981,1315292.0
puducherry,2022,2,yanam district,28,39360.0
puducherry,2022,2,mahe district,40,79820.0
puducherry,2022,4,karaikal district,304,389357.0
puducherry,2022,4,puducherry district,1916,2147849.0
puducherry,2022,4,yanam district,43,76625.0
puducherry,2022,4,mahe district,68,79299.0
puducherry,2022,3,karaikal district,174,251500.0
puducherry,2022,3,puducherry district,1335,1659848.0
puducherry,2022,3,yanam district,27,39021.0
puducherry,2022,3,mahe district,49,75160.0
puducherry,2023,1,karaikal district,168,247909.0
puducherry,2023,1,puducherry district,1684,2191876.0
puducherry,2023,1,yanam district,34,60998.0
puducherry,2023,1,mahe district,69,92308.0
puducherry,2023,2,karaikal district,188,252023.0
puducherry,2023,2,puducherry district,1527,2210627.0
puducherry,2023,2,yanam district,32,49108.0
puducherry,2023,2,mahe district,62,102248.0
puducherry,2023,4,karaikal district,228,321006.0
puducherry,2023,4,puducherry district,2093,2921421.0
puducherry,2023,4,yanam district,40,67378.0
puducherry,2023,4,mahe district,86,109590.0
puducherry,2023,3,karaikal district,234,352670.0
puducherry,2023,3,puducherry district,1891,2380727.0
puducherry,2023,3,yanam district,33,44838.0
puducherry,2023,3,mahe district,74,113412.0
himachal-pradesh,2020,2,solan district,97,19714.0
himachal-pradesh,2020,2,sirmaur district,19,4111.0
himachal-pradesh,2020,2,shimla district,44,8364.0
himachal-pradesh,2020,2,bilaspur district,11,2712.0
himachal-pradesh,2020,2,hamirpur district,31,6714.0
himachal-pradesh,2020,2,una district,11,2651.0
himachal-pradesh,2020,2,kangra district,38,9269.0
himachal-pradesh,2020,2,kullu district,80,11543.0
himachal-pradesh,2020,2,mandi district,54,10723.0
himachal-pradesh,2020,2,chamba district,4,1447.0
himachal-pradesh,2020,2,kinnaur district,3,688.0
himachal-pradesh,2020,4,solan district,162,88870.0
himachal-pradesh,2020,4,sirmaur district,50,47332.0
himachal-pradesh,2020,4,shimla district,74,57412.0
himachal-pradesh,2020,4,bilaspur district,19,16248.0
himachal-pradesh,2020,4,hamirpur district,59,57764.0
himachal-pradesh,2020,4,una district,51,48891.0
himachal-pradesh,2020,4,kangra district,153,166625.0
himachal-pradesh,2020,4,kullu district,19,14390.0
himachal-pradesh,2020,4,mandi district,73,83521.0
himachal-pradesh,2020,4,lahul and spiti district,3,1018.0
himachal-pradesh,2020,4,chamba district,29,20481.0
himachal-pradesh,2020,4,kinnaur district,18,28414.0
himachal-pradesh,2020,3,solan district,132,38040.0
himachal-pradesh,2020,3,sirmaur district,39,10928.0
himachal-pradesh,2020,3,shimla district,74,26993.0
himachal-pradesh,2020,3,bilaspur district,17,4750.0
himachal-pradesh,2020,3,hamirpur district,25,8139.0
himachal-pradesh,2020,3,una district,31,6127.0
himachal-pradesh,2020,3,kangra district,89,26682.0
himachal-pradesh,2020,3,kullu district,34,14714.0
himachal-pradesh,2020,3,mandi district,58,21176.0
himachal-pradesh,2020,3,lahul and spiti district,9,1719.0
himachal-pradesh,2020,3,chamba district,14,4150.0
himachal-pradesh,2020,3,kinnaur district,9,2141.0
himachal-pradesh,2021,1,solan district,248,140127.0
himachal-pradesh,2021,1,sirmaur district,82,57506.0
himachal-pradesh,2021,1,shimla district,97,96526.0
himachal-pradesh,2021,1,bilaspur district,43,38469.0
himachal-pradesh,2021,1,hamirpur district,84,121562.0
himachal-pradesh,2021,1,una district,67,61213.0
himachal-pradesh,2021,1,kangra district,214,225446.0
himachal-pradesh,2021,1,kullu district,58,22094.0
himachal-pradesh,2021,1,mandi district,116,82328.0
himachal-pradesh,2021,1,lahul and spiti district,4,10490.0
himachal-pradesh,2021,1,chamba district,41,44528.0
himachal-pradesh,2021,1,kinnaur district,10,6203.0
himachal-pradesh,2021,2,solan district,243,196231.0
himachal-pradesh,2021,2,sirmaur district,107,115857.0
himachal-pradesh,2021,2,shimla district,117,118778.0
himachal-pradesh,2021,2,bilaspur district,68,66886.0
himachal-pradesh,2021,2,hamirpur district,86,146075.0
himachal-pradesh,2021,2,una district,65,86930.0
himachal-pradesh,2021,2,kangra district,233,344261.0
himachal-pradesh,2021,2,kullu district,75,45639.0
himachal-pradesh,2021,2,mandi district,135,197249.0
himachal-pradesh,2021,2,lahul and spiti district,7,10582.0
himachal-pradesh,2021,2,chamba district,59,60257.0
himachal-pradesh,2021,2,kinnaur district,15,13593.0
himachal-pradesh,2021,4,solan district,506,677171.0
himachal-pradesh,2021,4,sirmaur district,196,327046.0
himachal-pradesh,2021,4,shimla district,192,487857.0
himachal-pradesh,2021,4,bilaspur district,116,195467.0
himachal-pradesh,2021,4,hamirpur district,234,454797.0
himachal-pradesh,2021,4,una district,245,489125.0
himachal-pradesh,2021,4,kangra district,535,1087881.0
himachal-pradesh,2021,4,kullu district,97,207502.0
himachal-pradesh,2021,4,mandi district,216,461966.0
himachal-pradesh,2021,4,lahul and spiti district,6,14475.0
himachal-pradesh,2021,4,chamba district,96,184684.0
himachal-pradesh,2021,4,kinnaur district,35,79690.0
himachal-pradesh,2021,3,solan district,391,390500.0
himachal-pradesh,2021,3,sirmaur district,133,167321.0
himachal-pradesh,2021,3,shimla district,137,189891.0
himachal-pradesh,2021,3,bilaspur district,97,143442.0
himachal-pradesh,2021,3,hamirpur district,133,198322.0
himachal-pradesh,2021,3,una district,95,174175.0
himachal-pradesh,2021,3,kangra district,362,662048.0
himachal-pradesh,2021,3,kullu district,168,138495.0
himachal-pradesh,2021,3,mandi district,125,200257.0
himachal-pradesh,2021,3,lahul and spiti district,10,25448.0
himachal-pradesh,2021,3,chamba district,87,119346.0
himachal-pradesh,2021,3,kinnaur district,21,35300.0
himachal-pradesh,2022,1,solan district,552,852367.0
himachal-pradesh,2022,1,sirmaur district,253,503526.0
himachal-pradesh,2022,1,shimla district,180,482453.0
himachal-pradesh,2022,1,bilaspur district,108,196856.0
himachal-pradesh,2022,1,hamirpur district,312,604752.0
himachal-pradesh,2022,1,una district,198,383701.0
himachal-pradesh,2022,1,kangra district,674,1204389.0
himachal-pradesh,2022,1,kullu district,101,184037.0
himachal-pradesh,2022,1,mandi district,189,424112.0
himachal-pradesh,2022,1,lahul and spiti district,9,26969.0
himachal-pradesh,2022,1,chamba district,165,277194.0
himachal-pradesh,2022,1,kinnaur district,27,94383.0
himachal-pradesh,2022,2,solan district,556,859012.0
himachal-pradesh,2022,2,sirmaur district,218,341033.0
himachal-pradesh,2022,2,shimla district,221,489594.0
himachal-pradesh,2022,2,bilaspur district,93,213842.0
himachal-pradesh,2022,2,hamirpur district,239,479368.0
himachal-pradesh,2022,2,una district,230,450565.0
himachal-pradesh,2022,2,kangra district,669,1348463.0
himachal-pradesh,2022,2,kullu district,159,305767.0
himachal-pradesh,2022,2,mandi district,251,500409.0
himachal-pradesh,2022,2,lahul and spiti district,18,52942.0
himachal-pradesh,2022,2,chamba district,154,274749.0
himachal-pradesh,2022,2,kinnaur district,23,55334.0
himachal-pradesh,2022,4,solan district,1009,1741427.0
himachal-pradesh,2022,4,sirmaur district,432,710927.0
himachal-pradesh,2022,4,shimla district,341,854465.0
himachal-pradesh,2022,4,bilaspur district,174,346816.0
himachal-pradesh,2022,4,hamirpur district,359,728113.0
himachal-pradesh,2022,4,una district,353,682027.0
himachal-pradesh,2022,4,kangra district,1085,2218111.0
himachal-pradesh,2022,4,kullu district,175,371574.0
himachal-pradesh,2022,4,mandi district,310,725635.0
himachal-pradesh,2022,4,lahul and spiti district,25,80169.0
himachal-pradesh,2022,4,chamba district,249,459421.0
himachal-pradesh,2022,4,kinnaur district,53,141751.0
himachal-pradesh,2022,3,solan district,805,1176468.0
himachal-pradesh,2022,3,sirmaur district,322,498374.0
himachal-pradesh,2022,3,shimla district,295,570328.0
himachal-pradesh,2022,3,bilaspur district,138,266328.0
himachal-pradesh,2022,3,hamirpur district,301,550440.0
himachal-pradesh,2022,3,una district,230,358128.0
himachal-pradesh,2022,3,kangra district,823,1348052.0
himachal-pradesh,2022,3,kullu district,156,300504.0
himachal-pradesh,2022,3,mandi district,293,588312.0
himachal-pradesh,2022,3,lahul and spiti district,12,42943.0
himachal-pradesh,2022,3,chamba district,217,379656.0
himachal-pradesh,2022,3,kinnaur district,49,82159.0
himachal-pradesh,2023,1,solan district,812,1428093.0
himachal-pradesh,2023,1,sirmaur district,375,732159.0
